img1_path,img2_path,label
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Al_Leiter\Al_Leiter_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Claudio_Abbado\Claudio_Abbado_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Prince_Naruhito\Prince_Naruhito_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Prince_Naruhito\Prince_Naruhito_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Toby_Keith\Toby_Keith_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christine_Arron\Christine_Arron_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Matt_LeBlanc\Matt_LeBlanc_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Qazi_Afzal\Qazi_Afzal_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicole_Kidman\Nicole_Kidman_0014.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicole_Kidman\Nicole_Kidman_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Sullivan\Michael_Sullivan_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Sullivan\Michael_Sullivan_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Matthew_Perry\Matthew_Perry_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Darko_Milicic\Darko_Milicic_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adolfo_Aguilar_Zinser\Adolfo_Aguilar_Zinser_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adolfo_Aguilar_Zinser\Adolfo_Aguilar_Zinser_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vaclav_Klaus\Vaclav_Klaus_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vaclav_Klaus\Vaclav_Klaus_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Bloomberg\Michael_Bloomberg_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Bloomberg\Michael_Bloomberg_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Lindsey\Larry_Lindsey_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Lindsey\Larry_Lindsey_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Teresa_Worbis\Teresa_Worbis_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brandon_Lloyd\Brandon_Lloyd_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Huggins\Bob_Huggins_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jeff_Feldman\Jeff_Feldman_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Barbara_Walters\Barbara_Walters_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Barbara_Walters\Barbara_Walters_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Frist\Bill_Frist_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Frist\Bill_Frist_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mufti_Mohammad_Syed\Mufti_Mohammad_Syed_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Luis_Pujols\Luis_Pujols_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sheila_Wellstone\Sheila_Wellstone_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sheila_Wellstone\Sheila_Wellstone_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0008.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rogerio_Romero\Rogerio_Romero_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rogerio_Romero\Rogerio_Romero_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Wayne_Brady\Wayne_Brady_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul-Henri_Mathieu\Paul-Henri_Mathieu_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yang_Pao-yu\Yang_Pao-yu_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Julius_Erving\Julius_Erving_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hilmi_Akin_Zorlu\Hilmi_Akin_Zorlu_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Leon_de_Aranoa\Fernando_Leon_de_Aranoa_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Jackson\William_Jackson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hans_Peter_Briegel\Hans_Peter_Briegel_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Hyatt\Robert_Hyatt_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vinnie_Jones\Vinnie_Jones_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jamie_Villafane\Jamie_Villafane_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jamie_Villafane\Jamie_Villafane_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Elena_Bovina\Elena_Bovina_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Elena_Bovina\Elena_Bovina_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sean_Hayes\Sean_Hayes_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Claudia_Cardinale\Claudia_Cardinale_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Muammar_Gaddafi\Muammar_Gaddafi_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rod_Blagojevich\Rod_Blagojevich_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rod_Blagojevich\Rod_Blagojevich_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dionigi_Tettamanzi\Dionigi_Tettamanzi_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Richard_Armitage\Richard_Armitage_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_Papandreou\George_Papandreou_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_Papandreou\George_Papandreou_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brooke_Shields\Brooke_Shields_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brooke_Shields\Brooke_Shields_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Coulthard\David_Coulthard_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Coulthard\David_Coulthard_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kenneth_Brill\Kenneth_Brill_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ron_Zook\Ron_Zook_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guy_Hemmings\Guy_Hemmings_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guy_Hemmings\Guy_Hemmings_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Howard_Stern\Howard_Stern_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Justin_Timberlake\Justin_Timberlake_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jacky_Cheung\Jacky_Cheung_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Shavon_Earp\Shavon_Earp_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chris_Klein\Chris_Klein_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Edward_Greenspan\Edward_Greenspan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Maria_Callas\Maria_Callas_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Park_Jie-won\Park_Jie-won_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Denzel_Washington\Denzel_Washington_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Denzel_Washington\Denzel_Washington_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Silvan_Shalom\Silvan_Shalom_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Silvan_Shalom\Silvan_Shalom_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Anthony_LaPaglia\Anthony_LaPaglia_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Anthony_LaPaglia\Anthony_LaPaglia_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vidar_Helgesen\Vidar_Helgesen_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vidar_Helgesen\Vidar_Helgesen_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Latrell_Sprewell\Latrell_Sprewell_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Latrell_Sprewell\Latrell_Sprewell_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dimitar_Berbatov\Dimitar_Berbatov_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dave_Barr\Dave_Barr_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christian_Longo\Christian_Longo_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Martha_Lucia_Ramirez\Martha_Lucia_Ramirez_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rocco_Buttiglione\Rocco_Buttiglione_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kathryn_Morris\Kathryn_Morris_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Allen\Tim_Allen_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Allen\Tim_Allen_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Gottfried\Mark_Gottfried_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Oliver_Phelps\Oliver_Phelps_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Julie_Taymor\Julie_Taymor_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Julie_Taymor\Julie_Taymor_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Manley\John_Manley_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ronnie_Jagday\Ronnie_Jagday_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Valentino_Rossi\Valentino_Rossi_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Valentino_Rossi\Valentino_Rossi_0006.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jalal_Talabani\Jalal_Talabani_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guillermo_Ruiz_Polanco\Guillermo_Ruiz_Polanco_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yashwant_Sinha\Yashwant_Sinha_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yashwant_Sinha\Yashwant_Sinha_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Canseco\Jose_Canseco_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Canseco\Jose_Canseco_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexander_Rumyantsev\Alexander_Rumyantsev_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexander_Rumyantsev\Alexander_Rumyantsev_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yevgeny_Kafelnikov\Yevgeny_Kafelnikov_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ben_Glisan\Ben_Glisan_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lee_Nam-shin\Lee_Nam-shin_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Barbora_Strycova\Barbora_Strycova_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Patton\Paul_Patton_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Patton\Paul_Patton_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Thompson\Larry_Thompson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Thompson\Larry_Thompson_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rodney_Dangerfield\Rodney_Dangerfield_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marian_Dolan\Marian_Dolan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Bonner\Robert_Bonner_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0018.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ernie_Grunfeld\Ernie_Grunfeld_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kenneth_Dam\Kenneth_Dam_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_P_Bush\George_P_Bush_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_P_Bush\George_P_Bush_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mike_Richter\Mike_Richter_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mike_Myers\Mike_Myers_0006.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Danny_Elfman\Danny_Elfman_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mary_Anne_Souza\Mary_Anne_Souza_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_Pataki\George_Pataki_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_Pataki\George_Pataki_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Robbins\Tim_Robbins_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Robbins\Tim_Robbins_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tommy_Robredo\Tommy_Robredo_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tommy_Robredo\Tommy_Robredo_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Arminio_Fraga\Arminio_Fraga_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Arminio_Fraga\Arminio_Fraga_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Bell\David_Bell_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Bell\David_Bell_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Scott_Hoch\Scott_Hoch_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amber_Frey\Amber_Frey_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0007.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0029.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stefano_Accorsi\Stefano_Accorsi_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stefano_Accorsi\Stefano_Accorsi_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Iban_Mayo\Iban_Mayo_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Iban_Mayo\Iban_Mayo_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mahmoud_Abbas\Mahmoud_Abbas_0022.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Susan_Whelan\Susan_Whelan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Broad\Michael_Broad_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alicia_Hollowell\Alicia_Hollowell_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Daniell_Sunjata\Daniell_Sunjata_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Patti_Lank\Patti_Lank_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Raul_Mondesi\Raul_Mondesi_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gene_Autry\Gene_Autry_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pedro_Mahecha\Pedro_Mahecha_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jason_Campbell\Jason_Campbell_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Phil_Mickelson\Phil_Mickelson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Phil_Mickelson\Phil_Mickelson_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lauren_Killian\Lauren_Killian_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lauren_Killian\Lauren_Killian_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yory_Boy_Campas\Yory_Boy_Campas_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Millar\David_Millar_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Denys_Arcand\Denys_Arcand_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dwayne_Wade\Dwayne_Wade_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fred_Huff\Fred_Huff_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Debra_Shank\Debra_Shank_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Antony_Leung\Antony_Leung_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jia_Qinglin\Jia_Qinglin_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Janet_Leigh\Janet_Leigh_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Patti_Balgojevich\Patti_Balgojevich_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jesse_James_Leija\Jesse_James_Leija_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rita_Moreno\Rita_Moreno_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rita_Moreno\Rita_Moreno_0001.npy,1
